Timestamp,Quantity,Location,Measurement Value (db or lux),Email Address,Your 4 digit ID
2/12/2020 19:29:25,"Sound pressure level, SPL (dBA)",GIX Woodshop: Drill (SPL Only from omerating position),70.2,,6328
2/12/2020 22:48:03,Light Flux,your bed at night,71.8,,1927
2/12/2020 22:48:19,Light Flux,your bed at night,56.2,,1927
2/12/2020 22:48:32,Light Flux,your bed at night,68.8,,1927
2/12/2020 22:48:46,Light Flux,breakfast table,125,,1927
2/12/2020 22:48:58,Light Flux,breakfast table,115,,1927
2/12/2020 22:49:09,Light Flux,breakfast table,111,,1927
2/12/2020 22:49:29,Light Flux,In class (on writing desk),240,,1927
2/12/2020 22:49:40,Light Flux,In class (on writing desk),229,,1927
2/12/2020 22:49:51,Light Flux,In class (on writing desk),243,,1927
2/12/2020 22:50:08,Light Flux,Outdoors by GIX: Sunny,1861,,1927
2/12/2020 22:50:19,Light Flux,Outdoors by GIX: Sunny,1857,,1927
2/12/2020 22:50:31,Light Flux,Outdoors by GIX: Sunny,1799,,1927
2/12/2020 22:51:25,Light Flux,In the car,23,,1927
2/12/2020 23:17:10,Light Flux,In the car,25,,1927
2/12/2020 23:17:37,Light Flux,In the car,27,,1927
2/12/2020 23:18:22,Light Flux,"GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",129.2,,1927
2/12/2020 23:19:23,Light Flux,"GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",128.3,,1927
2/12/2020 23:19:44,Light Flux,"GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",125.5,,1927
2/12/2020 23:20:21,"Sound pressure level, SPL (dBA)",your bed at night,39.9,,1927
2/12/2020 23:20:33,"Sound pressure level, SPL (dBA)",breakfast table,44,,1927
2/12/2020 23:20:49,"Sound pressure level, SPL (dBA)",In class (on writing desk),52.9,,1927
2/12/2020 23:21:18,"Sound pressure level, SPL (dBA)",Outdoors by GIX: Cloudy,58.8,,1927
2/12/2020 23:21:41,"Sound pressure level, SPL (dBA)",In the car,44.3,,1927
2/12/2020 23:21:54,"Sound pressure level, SPL (dBA)",GIX Woodshop: No machines (SPL only),46,,1927
2/12/2020 23:22:11,"Sound pressure level, SPL (dBA)","GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",83,,1927
2/12/2020 23:22:26,"Sound pressure level, SPL (dBA)","GIX Woodshop: Dust Collector  (SPL Only, measure from table saw operating pos.)",85,,1927
2/12/2020 23:22:37,"Sound pressure level, SPL (dBA)",GIX Woodshop: Drill (SPL Only from omerating position),75,,1927
2/12/2020 23:27:08,Light Flux,your bed at night,203,,3341
2/12/2020 23:27:44,Light Flux,your bed at night,5,,3341
2/12/2020 23:27:54,Light Flux,your bed at night,2,,3341
2/13/2020 12:12:42,Light Flux,Starbucks at a table,65,,3341
2/13/2020 12:12:55,Light Flux,Starbucks at a table,79,,3341
2/13/2020 12:13:06,Light Flux,Starbucks at a table,87,,3341
2/13/2020 12:14:04,Light Flux,In the car,1982,,3341
2/13/2020 12:14:17,Light Flux,In the car,1914,,3341
2/13/2020 12:14:29,Light Flux,In the car,1479,,3341
2/13/2020 12:15:59,Light Flux,In class (on writing desk),482,,3341
2/13/2020 12:16:12,Light Flux,In class (on writing desk),443,,3341
2/13/2020 12:16:22,Light Flux,In the car,515,,3341
2/13/2020 12:17:21,Light Flux,Outdoors by GIX: Cloudy,7592,,3341
2/13/2020 12:17:34,Light Flux,Outdoors by GIX: Cloudy,8388,,3341
2/13/2020 12:17:48,Light Flux,Outdoors by GIX: Cloudy,8778,,3341
2/13/2020 12:19:01,Light Flux,"GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",465,,3341
2/13/2020 12:19:15,Light Flux,"GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",348,,3341
2/13/2020 12:19:27,Light Flux,"GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",459,,3341
2/13/2020 13:46:17,Light Flux,Outdoors by GIX: Cloudy,1760,,8057
2/13/2020 13:46:38,Light Flux,Outdoors by GIX: Cloudy,1840,,8057
2/13/2020 13:49:38,Light Flux,In class (on writing desk),450,,8057
2/13/2020 13:50:10,Light Flux,In class (on writing desk),407,,8057
2/13/2020 13:58:59,Light Flux,In the car,117,,8057
2/13/2020 13:59:13,Light Flux,In the car,109,,8057
2/13/2020 13:59:25,Light Flux,In the car,120,,8057
2/17/2020 16:23:00,"Sound pressure level, SPL (dBA)",breakfast table,63,,1037
2/17/2020 16:23:21,"Sound pressure level, SPL (dBA)",Starbucks at a table,87.7,,1037
2/17/2020 16:23:39,"Sound pressure level, SPL (dBA)",In class (on writing desk),66.2,,1037
2/17/2020 16:23:54,"Sound pressure level, SPL (dBA)",Outdoors by GIX: Sunny,73.7,,1037
2/17/2020 16:24:13,"Sound pressure level, SPL (dBA)",GIX Woodshop: No machines (SPL only),68.7,,1037
2/17/2020 16:24:28,"Sound pressure level, SPL (dBA)","GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",81.4,,1037
2/17/2020 16:24:41,"Sound pressure level, SPL (dBA)","GIX Woodshop: Dust Collector  (SPL Only, measure from table saw operating pos.)",86.1,,1037
2/17/2020 16:24:53,"Sound pressure level, SPL (dBA)",GIX Woodshop: Drill (SPL Only from omerating position),83.6,,1037
2/18/2020 1:46:04,Light Flux,your bed at night,2,,8057
2/18/2020 1:46:15,Light Flux,your bed at night,1,,8057
2/18/2020 13:06:10,"Sound pressure level, SPL (dBA)",In the car,66.9,,1037
2/18/2020 13:10:36,"Sound pressure level, SPL (dBA)",In class (on writing desk),65.8,,5278
2/18/2020 13:10:46,"Sound pressure level, SPL (dBA)",In class (on writing desk),65.9,,5278
2/18/2020 13:10:55,"Sound pressure level, SPL (dBA)",In class (on writing desk),66,,5278
2/18/2020 13:11:09,"Sound pressure level, SPL (dBA)",Outdoors by GIX: Cloudy,57.1,,5278
2/18/2020 13:11:19,"Sound pressure level, SPL (dBA)",Outdoors by GIX: Cloudy,58.2,,5278
2/18/2020 13:11:28,"Sound pressure level, SPL (dBA)",Outdoors by GIX: Cloudy,57.5,,5278
2/18/2020 13:11:37,"Sound pressure level, SPL (dBA)",GIX Woodshop: No machines (SPL only),49,,5278
2/18/2020 13:11:48,"Sound pressure level, SPL (dBA)",GIX Woodshop: No machines (SPL only),49.1,,5278
2/18/2020 13:11:58,"Sound pressure level, SPL (dBA)",GIX Woodshop: No machines (SPL only),50,,5278
2/18/2020 13:12:08,"Sound pressure level, SPL (dBA)","GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",82,,5278
2/18/2020 13:12:17,"Sound pressure level, SPL (dBA)","GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",82.5,,5278
2/18/2020 13:12:26,"Sound pressure level, SPL (dBA)","GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",83,,5278
2/18/2020 13:12:35,"Sound pressure level, SPL (dBA)","GIX Woodshop: Dust Collector  (SPL Only, measure from table saw operating pos.)",90,,5278
2/18/2020 13:12:43,"Sound pressure level, SPL (dBA)","GIX Woodshop: Dust Collector  (SPL Only, measure from table saw operating pos.)",91,,5278
2/18/2020 13:12:53,"Sound pressure level, SPL (dBA)","GIX Woodshop: Dust Collector  (SPL Only, measure from table saw operating pos.)",90.4,,5278
2/18/2020 13:13:05,"Sound pressure level, SPL (dBA)",GIX Woodshop: Drill (SPL Only from omerating position),80,,5278
2/18/2020 13:13:12,"Sound pressure level, SPL (dBA)",GIX Woodshop: Drill (SPL Only from omerating position),80.5,,5278
2/18/2020 13:13:20,"Sound pressure level, SPL (dBA)",GIX Woodshop: Drill (SPL Only from omerating position),81.1,,5278
2/18/2020 23:28:14,"Sound pressure level, SPL (dBA)",your bed at night,34.2,,1037
2/19/2020 14:05:14,"Sound pressure level, SPL (dBA)",GIX Woodshop: No machines (SPL only),56,,1112
2/19/2020 14:05:03,"Sound pressure level, SPL (dBA)",GIX Woodshop: No machines (SPL only),49.2,,1112
2/19/2020 14:05:29,"Sound pressure level, SPL (dBA)",GIX Woodshop: No machines (SPL only),48,,1112
2/19/2020 14:05:50,"Sound pressure level, SPL (dBA)","GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",81.5,,1112
2/19/2020 14:06:11,"Sound pressure level, SPL (dBA)","GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",81,,1112
2/19/2020 14:06:33,"Sound pressure level, SPL (dBA)","GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",74.5,,1112
2/19/2020 14:07:18,"Sound pressure level, SPL (dBA)","GIX Woodshop: Dust Collector  (SPL Only, measure from table saw operating pos.)",86,,1112
2/19/2020 14:07:36,"Sound pressure level, SPL (dBA)","GIX Woodshop: Dust Collector  (SPL Only, measure from table saw operating pos.)",85,,1112
2/19/2020 14:07:50,"Sound pressure level, SPL (dBA)","GIX Woodshop: Dust Collector  (SPL Only, measure from table saw operating pos.)",80,,1112
2/19/2020 14:08:05,"Sound pressure level, SPL (dBA)",GIX Woodshop: Drill (SPL Only from omerating position),85,,1112
2/19/2020 14:08:23,"Sound pressure level, SPL (dBA)",GIX Woodshop: Drill (SPL Only from omerating position),81.9,,1112
2/19/2020 14:08:35,"Sound pressure level, SPL (dBA)",GIX Woodshop: Drill (SPL Only from omerating position),83.8,,1112
2/19/2020 14:08:55,"Sound pressure level, SPL (dBA)",breakfast table,42.6,,1112
2/19/2020 14:09:10,"Sound pressure level, SPL (dBA)",breakfast table,44.2,,1112
2/19/2020 14:18:47,"Sound pressure level, SPL (dBA)",Starbucks at a table,70.6,,1112
2/19/2020 14:21:02,"Sound pressure level, SPL (dBA)",Starbucks at a table,78.1,,1112
2/19/2020 14:21:14,"Sound pressure level, SPL (dBA)",Starbucks at a table,62.3,,1112
2/19/2020 14:21:30,"Sound pressure level, SPL (dBA)",In class (on writing desk),57.6,,1112
2/19/2020 14:21:50,"Sound pressure level, SPL (dBA)",In class (on writing desk),68.4,,1112
2/19/2020 14:22:07,"Sound pressure level, SPL (dBA)",In class (on writing desk),66.5,,1112
2/19/2020 14:22:49,"Sound pressure level, SPL (dBA)",Outdoors by GIX: Cloudy,70.8,,1112
2/19/2020 14:23:02,"Sound pressure level, SPL (dBA)",Outdoors by GIX: Cloudy,71.4,,1112
2/19/2020 14:23:19,"Sound pressure level, SPL (dBA)",Outdoors by GIX: Cloudy,71.1,,1112
2/19/2020 14:23:36,"Sound pressure level, SPL (dBA)",In the car,68.7,,1112
2/19/2020 14:23:49,"Sound pressure level, SPL (dBA)",In the car,61.5,,1112
2/19/2020 14:24:00,"Sound pressure level, SPL (dBA)",In the car,66.8,,1112
2/19/2020 14:24:39,Light Flux,"GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",375,,1112
2/19/2020 14:24:49,Light Flux,"GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",442,,1112
2/19/2020 14:25:02,Light Flux,"GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",386,,1112
2/19/2020 14:25:18,Light Flux,breakfast table,105,,1112
2/19/2020 14:25:33,Light Flux,breakfast table,98,,1112
2/19/2020 14:25:47,Light Flux,breakfast table,118,,1112
2/19/2020 14:26:08,Light Flux,breakfast table,118,,1112
2/19/2020 14:26:20,Light Flux,Starbucks at a table,333,,1112
2/19/2020 14:26:37,Light Flux,Starbucks at a table,364,,1112
2/19/2020 14:26:50,Light Flux,Starbucks at a table,337,,1112
2/19/2020 14:27:08,Light Flux,In class (on writing desk),111,,1112
2/19/2020 14:27:25,Light Flux,In class (on writing desk),49,,1112
2/19/2020 14:27:43,Light Flux,In class (on writing desk),78,,1112
2/19/2020 14:27:58,Light Flux,Outdoors by GIX: Cloudy,1227,,1112
2/19/2020 14:28:10,Light Flux,Outdoors by GIX: Cloudy,1176,,1112
2/19/2020 14:28:28,Light Flux,Outdoors by GIX: Cloudy,1180,,1112
2/19/2020 14:28:44,Light Flux,In the car,560,,1112
2/19/2020 14:28:58,Light Flux,In the car,566,,1112
2/19/2020 14:29:12,Light Flux,In the car,551,,1112
2/20/2020 12:48:13,"Sound pressure level, SPL (dBA)",your bed at night,36.3,,3341
2/20/2020 12:49:21,"Sound pressure level, SPL (dBA)",Starbucks at a table,78.1,,3341
2/20/2020 12:50:00,"Sound pressure level, SPL (dBA)",On a bus (Highway speed),72.4,,3341
2/20/2020 12:50:37,"Sound pressure level, SPL (dBA)",In the car,31.2,,3341
2/20/2020 12:52:08,"Sound pressure level, SPL (dBA)",In class (on writing desk),78.9,,3341
2/20/2020 12:52:32,"Sound pressure level, SPL (dBA)",In class (on writing desk),78.9,,3341
2/20/2020 12:52:58,"Sound pressure level, SPL (dBA)",Outdoors by GIX: Cloudy,79.8,,3341
3/2/2020 18:13:21,Light Flux,Starbucks at a table,157,,6286
3/2/2020 18:14:42,Light Flux,In class (on writing desk),111,,6286
3/2/2020 18:15:33,Light Flux,"GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",152,,6286
3/2/2020 18:16:00,Light Flux,breakfast table,166,,6286
3/2/2020 18:16:32,Light Flux,Outdoors by GIX: Sunny,176,,6286
3/2/2020 18:19:08,Light Flux,In class (on writing desk),153,,6286
3/2/2020 18:19:45,Light Flux,breakfast table,213,,6286
3/2/2020 22:47:44,"Sound pressure level, SPL (dBA)",In class (on writing desk),48,,6310
3/2/2020 22:51:09,"Sound pressure level, SPL (dBA)",Starbucks at a table,80,,6310
3/2/2020 22:52:58,"Sound pressure level, SPL (dBA)","GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",110,,6310
3/2/2020 22:53:24,"Sound pressure level, SPL (dBA)",GIX Woodshop: Drill (SPL Only from omerating position),75,,6310
3/2/2020 22:55:08,"Sound pressure level, SPL (dBA)","GIX Woodshop: Dust Collector  (SPL Only, measure from table saw operating pos.)",83,,6310
3/2/2020 22:55:33,"Sound pressure level, SPL (dBA)",Outdoors by GIX: Cloudy,73,,6310
3/3/2020 1:37:10,Light Flux,your bed at night,0.1,,8268
3/3/2020 1:37:26,Light Flux,your bed at night,0.1,,8268
3/3/2020 15:16:05,Light Flux,breakfast table,4.4,,8268
3/3/2020 15:16:29,Light Flux,breakfast table,5.6,,8268
3/3/2020 15:16:41,Light Flux,breakfast table,6.3,,8268
3/3/2020 15:17:00,Light Flux,Starbucks at a table,153,,8268
3/3/2020 15:17:13,Light Flux,Starbucks at a table,169,,8268
3/3/2020 15:17:31,Light Flux,Starbucks at a table,199,,8268
3/3/2020 15:17:58,Light Flux,In class (on writing desk),580,,8268
3/3/2020 15:18:17,Light Flux,In class (on writing desk),594,,8268
3/3/2020 15:18:39,Light Flux,In class (on writing desk),608,,8268
3/3/2020 15:19:00,Light Flux,Outdoors by GIX: Cloudy,2100,,8268
3/3/2020 15:19:13,Light Flux,Outdoors by GIX: Cloudy,2400,,8268
3/3/2020 15:19:25,Light Flux,Outdoors by GIX: Cloudy,2600,,8268
3/3/2020 15:19:49,Light Flux,On a bus (while bus is stopped),93,,8268
3/3/2020 15:20:04,Light Flux,On a bus (while bus is stopped),101,,8268
3/3/2020 15:20:17,Light Flux,On a bus (while bus is stopped),125,,8268
3/3/2020 15:20:37,Light Flux,On a bus (Highway speed),91,,8268
3/3/2020 15:20:49,Light Flux,On a bus (Highway speed),107,,8268
3/3/2020 15:21:06,Light Flux,On a bus (Highway speed),133,,8268
3/3/2020 15:21:39,Light Flux,"GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",501,,8268
3/3/2020 15:21:54,Light Flux,"GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",523,,8268
3/3/2020 15:22:07,Light Flux,"GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",544,,8268
3/3/2020 15:51:52,Light Flux,breakfast table,22,,9160
3/3/2020 15:55:01,Light Flux,breakfast table,17,,9160
3/3/2020 15:59:29,Light Flux,breakfast table,27,,9160
3/3/2020 16:01:51,Light Flux,Starbucks at a table,20,,9160
3/3/2020 16:03:35,Light Flux,Starbucks at a table,10,,9160
3/3/2020 16:04:41,Light Flux,Starbucks at a table,8,,9160
3/3/2020 16:07:07,Light Flux,Starbucks at a table,59,,9160
3/3/2020 16:08:59,Light Flux,Starbucks at a table,10,,9160
3/3/2020 16:10:10,Light Flux,Starbucks at a table,5,,9160
3/3/2020 16:12:19,Light Flux,Outdoors by GIX: Cloudy,218,,9160
3/3/2020 16:13:25,Light Flux,Outdoors by GIX: Cloudy,239,,9160
3/3/2020 16:15:02,Light Flux,Outdoors by GIX: Cloudy,340,,9160
3/3/2020 16:49:41,"Sound pressure level, SPL (dBA)",In class (on writing desk),53.1,,6046
3/3/2020 16:50:01,"Sound pressure level, SPL (dBA)",In class (on writing desk),52.8,,6046
3/3/2020 16:50:19,"Sound pressure level, SPL (dBA)",Outdoors by GIX: Sunny,51.2,,6046
3/3/2020 16:50:32,Light Flux,your bed at night,1,,2446
3/3/2020 16:50:42,"Sound pressure level, SPL (dBA)",Outdoors by GIX: Sunny,52.1,,6046
3/3/2020 16:50:48,Light Flux,In class (on writing desk),239,,2446
3/3/2020 16:51:01,"Sound pressure level, SPL (dBA)",GIX Woodshop: No machines (SPL only),51.3,,6046
3/3/2020 16:51:17,"Sound pressure level, SPL (dBA)",GIX Woodshop: No machines (SPL only),50.8,,6046
3/3/2020 16:51:43,"Sound pressure level, SPL (dBA)","GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",92.5,,6046
3/3/2020 16:52:01,"Sound pressure level, SPL (dBA)","GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",93.1,,6046
3/3/2020 16:52:20,"Sound pressure level, SPL (dBA)","GIX Woodshop: Dust Collector  (SPL Only, measure from table saw operating pos.)",79.1,,6046
3/3/2020 16:52:40,"Sound pressure level, SPL (dBA)","GIX Woodshop: Dust Collector  (SPL Only, measure from table saw operating pos.)",78.9,,6046
3/3/2020 16:52:58,"Sound pressure level, SPL (dBA)",GIX Woodshop: Drill (SPL Only from omerating position),70.9,,6046
3/3/2020 16:53:12,"Sound pressure level, SPL (dBA)",GIX Woodshop: Drill (SPL Only from omerating position),71.9,,6046
3/3/2020 16:53:33,"Sound pressure level, SPL (dBA)",breakfast table,48.2,,6046
3/3/2020 16:54:02,"Sound pressure level, SPL (dBA)",breakfast table,47.6,,6046
3/3/2020 16:54:22,"Sound pressure level, SPL (dBA)",In the car,50.8,,6046
3/3/2020 16:54:40,"Sound pressure level, SPL (dBA)",In the car,51.3,,6046
3/3/2020 16:54:59,"Sound pressure level, SPL (dBA)",your bed at night,36.5,,6046
3/3/2020 16:55:31,"Sound pressure level, SPL (dBA)",your bed at night,36.2,,6046
3/3/2020 16:55:42,Light Flux,Outdoors by GIX: Cloudy,490,,2446
3/3/2020 16:55:46,"Sound pressure level, SPL (dBA)",breakfast table,41.5,,6046
3/3/2020 16:56:05,"Sound pressure level, SPL (dBA)",breakfast table,40.5,,6046
3/3/2020 16:56:07,Light Flux,GIX Woodshop: No machines (SPL only),488,,2446
3/3/2020 16:56:46,Light Flux,In the car,117,,2446
3/3/2020 16:56:49,"Sound pressure level, SPL (dBA)",Starbucks at a table,71.2,,6046
3/3/2020 16:57:09,"Sound pressure level, SPL (dBA)",Starbucks at a table,72.3,,6046
3/3/2020 16:57:39,Light Flux,In class (on writing desk),542,,6046
3/3/2020 16:57:59,Light Flux,In class (on writing desk),536,,6046
3/3/2020 16:58:13,Light Flux,your bed at night,1,,6046
3/3/2020 16:58:33,Light Flux,your bed at night,2,,6046
3/3/2020 16:58:55,Light Flux,breakfast table,268,,6046
3/3/2020 16:59:12,Light Flux,breakfast table,279,,6046
3/3/2020 16:59:39,Light Flux,Outdoors by GIX: Cloudy,2658,,6046
3/3/2020 17:00:28,Light Flux,Outdoors by GIX: Cloudy,2702,,6046
3/3/2020 17:00:46,Light Flux,In the car,31,,6046
3/3/2020 17:01:08,Light Flux,In the car,32,,6046
3/3/2020 17:01:37,Light Flux,"GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",188,,6046
3/3/2020 17:02:31,Light Flux,"GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",183,,6046
3/3/2020 18:34:31,Light Flux,In the car,10,,9160
3/3/2020 18:34:51,Light Flux,In the car,20,,10
3/3/2020 18:36:53,Light Flux,In the car,20,,9160
3/3/2020 18:37:16,Light Flux,In the car,33,,9160
3/3/2020 23:26:18,"Sound pressure level, SPL (dBA)",your bed at night,50.6,,8500
3/3/2020 23:26:28,"Sound pressure level, SPL (dBA)",your bed at night,48.6,,8500
3/3/2020 23:26:45,"Sound pressure level, SPL (dBA)",breakfast table,63.8,,8500
3/3/2020 23:26:56,"Sound pressure level, SPL (dBA)",breakfast table,51.4,,8500
3/3/2020 23:27:08,"Sound pressure level, SPL (dBA)",Starbucks at a table,50.8,,8500
3/3/2020 23:27:17,"Sound pressure level, SPL (dBA)",Starbucks at a table,60.2,,8500
3/3/2020 23:27:28,"Sound pressure level, SPL (dBA)",In class (on writing desk),70.5,,8500
3/3/2020 23:27:42,"Sound pressure level, SPL (dBA)",In class (on writing desk),60.8,,8500
3/3/2020 23:27:58,"Sound pressure level, SPL (dBA)",Outdoors by GIX: Cloudy,65,,8500
3/3/2020 23:28:11,"Sound pressure level, SPL (dBA)",Outdoors by GIX: Cloudy,70.9,,8500
3/3/2020 23:28:30,"Sound pressure level, SPL (dBA)","GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",92,,8500
3/3/2020 23:28:38,"Sound pressure level, SPL (dBA)","GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",87.6,,8500
3/3/2020 23:28:47,"Sound pressure level, SPL (dBA)","GIX Woodshop: Dust Collector  (SPL Only, measure from table saw operating pos.)",85.7,,8500
3/3/2020 23:29:01,"Sound pressure level, SPL (dBA)",GIX Woodshop: Drill (SPL Only from omerating position),78.5,,8500
3/3/2020 23:29:11,"Sound pressure level, SPL (dBA)","GIX Woodshop: Dust Collector  (SPL Only, measure from table saw operating pos.)",88.7,,8500
3/3/2020 23:29:25,"Sound pressure level, SPL (dBA)",Outdoors by GIX: Cloudy,81.6,,8500
3/3/2020 23:29:45,Light Flux,your bed at night,5,,8500
3/3/2020 23:29:55,Light Flux,breakfast table,275,,8500
3/3/2020 23:30:05,Light Flux,In class (on writing desk),244,,8500
3/3/2020 23:30:17,Light Flux,In the car,10,,8500
3/3/2020 23:30:31,Light Flux,Outdoors by GIX: Sunny,765,,8500
3/3/2020 23:30:51,Light Flux,"GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",360,,8500
3/3/2020 23:31:04,Light Flux,your bed at night,1,,8500
3/3/2020 23:31:16,Light Flux,breakfast table,212,,8500
3/3/2020 23:31:32,Light Flux,In class (on writing desk),312,,8500
3/3/2020 23:31:43,Light Flux,In class (on writing desk),8,,8500
3/3/2020 23:31:54,Light Flux,Outdoors by GIX: Sunny,650,,8500
3/3/2020 23:32:03,Light Flux,"GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",355,,8500
3/4/2020 11:21:23,"Sound pressure level, SPL (dBA)",In class (on writing desk),58,,0520
3/4/2020 11:21:34,"Sound pressure level, SPL (dBA)",In class (on writing desk),64,,0520
3/4/2020 11:21:57,"Sound pressure level, SPL (dBA)",Outdoors by GIX: Sunny,67,,0520
3/4/2020 11:22:11,"Sound pressure level, SPL (dBA)",Outdoors by GIX: Sunny,55,,0520
3/4/2020 11:22:31,"Sound pressure level, SPL (dBA)",GIX Woodshop: No machines (SPL only),46,,0520
3/4/2020 11:22:53,"Sound pressure level, SPL (dBA)",GIX Woodshop: No machines (SPL only),47,,0520
3/4/2020 11:23:42,"Sound pressure level, SPL (dBA)","GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",98,,0520
3/4/2020 11:23:54,"Sound pressure level, SPL (dBA)","GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",97,,0520
3/4/2020 11:24:15,"Sound pressure level, SPL (dBA)","GIX Woodshop: Dust Collector  (SPL Only, measure from table saw operating pos.)",91,,0520
3/4/2020 11:24:27,"Sound pressure level, SPL (dBA)","GIX Woodshop: Dust Collector  (SPL Only, measure from table saw operating pos.)",88,,0520
3/4/2020 11:24:43,"Sound pressure level, SPL (dBA)",GIX Woodshop: Drill (SPL Only from omerating position),78,,0520
3/4/2020 11:24:55,"Sound pressure level, SPL (dBA)",GIX Woodshop: Drill (SPL Only from omerating position),80,,0520
3/4/2020 11:25:16,"Sound pressure level, SPL (dBA)",breakfast table,47,,0520
3/4/2020 11:25:28,"Sound pressure level, SPL (dBA)",breakfast table,44,,0520
3/4/2020 11:25:44,"Sound pressure level, SPL (dBA)",In the car,29,,0520
3/4/2020 11:25:55,"Sound pressure level, SPL (dBA)",In the car,31,,0520
3/4/2020 11:26:29,"Sound pressure level, SPL (dBA)",your bed at night,34,,0520
3/4/2020 11:26:41,"Sound pressure level, SPL (dBA)",your bed at night,37,,0520
3/4/2020 11:28:00,"Sound pressure level, SPL (dBA)",Starbucks at a table,70,,0520
3/4/2020 11:28:13,"Sound pressure level, SPL (dBA)",Starbucks at a table,71,,0520
3/4/2020 11:32:27,Light Flux,In class (on writing desk),226,,0520
3/4/2020 11:32:38,Light Flux,In class (on writing desk),227,,0520
3/4/2020 11:33:02,Light Flux,Outdoors by GIX: Cloudy,1500,,0520
3/4/2020 11:33:14,Light Flux,Outdoors by GIX: Cloudy,1550,,0520
3/4/2020 11:33:27,Light Flux,Starbucks at a table,23,,0520
3/4/2020 11:33:37,Light Flux,Starbucks at a table,22,,0520
3/4/2020 11:33:52,Light Flux,your bed at night,3,,0520
3/4/2020 11:34:01,Light Flux,your bed at night,5,,0520
3/4/2020 13:57:52,Light Flux,"GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",190,,0520
3/4/2020 13:58:01,Light Flux,"GIX Woodshop: Table Saw cutting (lux on table top, SPL from operating position)",180,,0520
3/4/2020 13:58:28,Light Flux,In the car,30,,0520
3/4/2020 13:58:36,Light Flux,In the car,35,,0520
3/4/2020 13:58:49,Light Flux,breakfast table,49,,0520
3/4/2020 13:59:01,Light Flux,breakfast table,50,,0520
3/5/2020 17:47:12,Light Flux,Outdoors by GIX: Sunny,37790,,6328
3/5/2020 17:47:28,Light Flux,Outdoors by GIX: Sunny,23480,,6328
3/5/2020 17:47:44,Light Flux,Outdoors by GIX: Sunny,33560,,6328
3/5/2020 17:48:18,Light Flux,Outdoors by GIX: Cloudy,4658,,6328
3/5/2020 17:48:35,Light Flux,Outdoors by GIX: Cloudy,11000,,6328
3/5/2020 17:48:57,Light Flux,Outdoors by GIX: Cloudy,12660,,6328
3/5/2020 17:49:19,Light Flux,Outdoors by GIX: Cloudy,1420,,6328
3/5/2020 17:49:31,Light Flux,In the car,1600,,6328
3/5/2020 17:49:47,Light Flux,breakfast table,1430,,6328
3/5/2020 17:50:54,Light Flux,In class (on writing desk),286,,6328
3/6/2020 0:03:08,Light Flux,In class (on writing desk),239,,9160
3/6/2020 0:03:26,Light Flux,In class (on writing desk),288,,9160
3/6/2020 0:03:48,Light Flux,In class (on writing desk),311,,9160
3/6/2020 0:05:32,Light Flux,Outdoors by GIX: Sunny,1171,,9160
3/6/2020 0:05:53,Light Flux,Outdoors by GIX: Sunny,1389,,9160
3/6/2020 0:06:13,Light Flux,Outdoors by GIX: Sunny,9053,,9160
3/6/2020 0:54:33,Light Flux,your bed at night,3,,9160
3/6/2020 0:54:45,Light Flux,your bed at night,3,,9160
3/6/2020 0:54:56,Light Flux,your bed at night,3,,9160
3/6/2020 14:22:39,Light Flux,Starbucks at a table,1190,,6810
3/6/2020 14:23:03,Light Flux,Starbucks at a table,858,,6810
